origin,destination,price,airlines,stops,duration,search_url
FRA,PER,"AED 7,329",Qatar Airways,1 stop,19h 25m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,521",Qatar Airways,1 stop,19h 25m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,521",Qatar Airways,1 stop,27h 05m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,531",Qatar Airways,1 stop,39h 50m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,,,,,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,,,,,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,"AED 1,401",Pegasus Airlines,1 stop,12h 20m,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,16h 35m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,18h 40m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,16h 35m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,16h 35m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,,,,,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,,,,,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,121",Avianca,1 stop,17h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,121",Avianca,1 stop,17h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,121",Avianca,1 stop,17h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,505",ITA Airways,1 stop,15h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,,,,,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,,,,,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,BOG,"AED 3,577",Air France,1 stop,30h 05m,https://www.kayak.ae/flights/MAD-BOG/2025-04-23/2025-04-30?sort=price_a
MAD,BOG,,,,,https://www.kayak.ae/flights/MAD-BOG/2025-04-23/2025-04-30?sort=price_a
MAD,BOG,,,,,https://www.kayak.ae/flights/MAD-BOG/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,"AED 3,949",KLM,1 stop,11h 00m,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,235",Royal Air Maroc,1 stop,13h 05m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,320",KLM,direct,6h 30m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,660",Turkish Airlines,1 stop,24h 15m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,660",Turkish Airlines,1 stop,29h 05m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,,,,,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,,,,,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,580",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,600",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,670",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,700",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,,,,,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,,,,,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
IST,EVN,AED 667,Pegasus Airlines,direct,2h 10m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,"AED 1,097",Pegasus Airlines,direct,2h 10m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,"AED 1,263",Aegean Airlines,1 stop,5h 30m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,"AED 1,441",Pegasus Airlines,direct,2h 10m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,,,,,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,,,,,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 478,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 478,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 496,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 543,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,,,,,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,,,,,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,154",Ajet,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,163",Pegasus Airlines,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,196",Ajet,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,204",Pegasus Airlines,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,,,,,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,,,,,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,268",Ajet,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,277",Pegasus Airlines,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
